TIME,GEO_NAME,GEO,GREEN_POL,SRC_CRF,THOUSAND_TONNES,AIRPOL,AIRPOL_VALUE,RDB_CODE,RDB_NAME,WATER_POL_PERCENTAGE
2011,LU,Luxembourg,Carbon dioxide,Agriculture,9.51,Sulphur oxides,"1,330",Null,Null,Null
2011,LU,Luxembourg,Methane,Agriculture,17.13,Ammonia,"5,440",Null,Null,Null
2011,LU,Luxembourg,Methane (CO2 equivalent),Agriculture,428.31,Particulates < 2.5µm,"1,650",Null,Null,Null
2011,LU,Luxembourg,Nitrous oxide,Agriculture,0.78,Particulates < 10µm,"2,300",Null,Null,Null
2011,LU,Luxembourg,Nitrous oxide (CO2 equivalent),Agriculture,231.93,Non-methane volatile organic compounds,"11,720",Null,Null,Null
2011,LU,Luxembourg,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,LU,Luxembourg,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,LU,Luxembourg,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,LU,Luxembourg,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,LU,Luxembourg,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,LU,Luxembourg,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)",-289.53,Null,Null,Null,Null,Null
2011,LU,Luxembourg,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)",-305.54,Null,Null,Null,Null,Null
2011,LU,Luxembourg,Methane,"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,LU,Luxembourg,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,LU,Luxembourg,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.05,Null,Null,Null,Null,Null
2011,LU,Luxembourg,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",16.01,Null,Null,Null,Null,Null
2011,LU,Luxembourg,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,LU,Luxembourg,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,LU,Luxembourg,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,LU,Luxembourg,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,LU,Luxembourg,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,LV,Latvia,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"1,891.71",Nitrogen oxides,"37,050",Null,Null,Null
2011,LV,Latvia,Carbon dioxide,Agriculture,12.23,Sulphur oxides,"4,290",Null,Null,Null
2011,LV,Latvia,Methane,Agriculture,34.81,Ammonia,"15,340",Null,Null,Null
2011,LV,Latvia,Methane (CO2 equivalent),Agriculture,870.29,Particulates < 2.5µm,"22,420",Null,Null,Null
2011,LV,Latvia,Nitrous oxide,Agriculture,3.39,Particulates < 10µm,"32,420",Null,Null,Null
2011,LV,Latvia,Nitrous oxide (CO2 equivalent),Agriculture,"1,009.19",Non-methane volatile organic compounds,"44,980",Null,Null,Null
2011,LV,Latvia,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,LV,Latvia,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,LV,Latvia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,LV,Latvia,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,LV,Latvia,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,LV,Latvia,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-2,283.18",Null,Null,Null,Null,Null
2011,LV,Latvia,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-3,407.97",Null,Null,Null,Null,Null
2011,LV,Latvia,Methane,"Land use, land use change, and forestry (LULUCF)",21.57,Null,Null,Null,Null,Null
2011,LV,Latvia,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",539.35,Null,Null,Null,Null,Null
2011,LV,Latvia,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",1.96,Null,Null,Null,Null,Null
2011,LV,Latvia,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",585.44,Null,Null,Null,Null,Null
2011,LV,Latvia,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,LV,Latvia,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,LV,Latvia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,LV,Latvia,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,LV,Latvia,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,MT,Malta,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,77.62,Nitrogen oxides,"8,650",Null,Null,Null
2011,MT,Malta,Carbon dioxide,Agriculture,:,Sulphur oxides,"7,880",Null,Null,Null
2011,MT,Malta,Methane,Agriculture,1.86,Ammonia,"1,470",Null,Null,Null
2011,MT,Malta,Methane (CO2 equivalent),Agriculture,46.46,Particulates < 2.5µm,580,Null,Null,Null
2011,MT,Malta,Nitrous oxide,Agriculture,0.1,Particulates < 10µm,"1,170",Null,Null,Null
2011,MT,Malta,Nitrous oxide (CO2 equivalent),Agriculture,31.16,Non-methane volatile organic compounds,"3,290",Null,Null,Null
2011,MT,Malta,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,MT,Malta,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,MT,Malta,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,MT,Malta,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,MT,Malta,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,MT,Malta,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)",2.97,Null,Null,Null,Null,Null
2011,MT,Malta,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)",2.42,Null,Null,Null,Null,Null
2011,MT,Malta,Methane,"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,MT,Malta,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,MT,Malta,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0,Null,Null,Null,Null,Null
2011,MT,Malta,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",0.55,Null,Null,Null,Null,Null
2011,MT,Malta,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,MT,Malta,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,MT,Malta,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,MT,Malta,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,MT,Malta,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,NL,Netherlands,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"17,225.39",Nitrogen oxides,"333,080",Null,Null,Null
2011,NL,Netherlands,Carbon dioxide,Agriculture,108.73,Sulphur oxides,"34,560",Null,Null,Null
2011,NL,Netherlands,Methane,Agriculture,462.39,Ammonia,"131,760",Null,Null,Null
2011,NL,Netherlands,Methane (CO2 equivalent),Agriculture,"11,559.74",Particulates < 2.5µm,"21,440",Null,Null,Null
2011,NL,Netherlands,Nitrous oxide,Agriculture,18.65,Particulates < 10µm,"34,800",Null,Null,Null
2011,NL,Netherlands,Nitrous oxide (CO2 equivalent),Agriculture,"5,556.91",Non-methane volatile organic compounds,"264,450",Null,Null,Null
2011,NL,Netherlands,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,NL,Netherlands,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,NL,Netherlands,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,NL,Netherlands,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,NL,Netherlands,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,NL,Netherlands,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","5,021.04",Null,Null,Null,Null,Null
2011,NL,Netherlands,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","4,915.58",Null,Null,Null,Null,Null
2011,NL,Netherlands,Methane,"Land use, land use change, and forestry (LULUCF)",0.01,Null,Null,Null,Null,Null
2011,NL,Netherlands,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",0.31,Null,Null,Null,Null,Null
2011,NL,Netherlands,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.35,Null,Null,Null,Null,Null
2011,NL,Netherlands,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",105.14,Null,Null,Null,Null,Null
2011,NL,Netherlands,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,NL,Netherlands,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,NL,Netherlands,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,NL,Netherlands,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,NL,Netherlands,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,NO,Norway,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"4,294.68",Nitrogen oxides,"209,990",Null,Null,Null
2011,NO,Norway,Carbon dioxide,Agriculture,78.26,Sulphur oxides,"18,830",Null,Null,Null
2011,NO,Norway,Methane,Agriculture,101.09,Ammonia,"29,980",Null,Null,Null
2011,NO,Norway,Methane (CO2 equivalent),Agriculture,"2,527.19",Particulates < 2.5µm,"32,270",Null,Null,Null
2011,NO,Norway,Nitrous oxide,Agriculture,5.67,Particulates < 10µm,"40,930",Null,Null,Null
2011,NO,Norway,Nitrous oxide (CO2 equivalent),Agriculture,"1,689.23",Non-methane volatile organic compounds,"159,800",Null,Null,Null
2011,NO,Norway,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,NO,Norway,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,NO,Norway,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,NO,Norway,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,NO,Norway,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,NO,Norway,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-25,592.16",Null,Null,Null,Null,Null
2011,NO,Norway,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-26,074.96",Null,Null,Null,Null,Null
2011,NO,Norway,Methane,"Land use, land use change, and forestry (LULUCF)",6.27,Null,Null,Null,Null,Null
2011,NO,Norway,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",156.77,Null,Null,Null,Null,Null
2011,NO,Norway,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",1.09,Null,Null,Null,Null,Null
2011,NO,Norway,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",326.03,Null,Null,Null,Null,Null
2011,NO,Norway,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,NO,Norway,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,NO,Norway,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,NO,Norway,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,NO,Norway,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,PL,Poland,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"32,349.16",Nitrogen oxides,"858,640",Null,Null,Null
2011,PL,Poland,Carbon dioxide,Agriculture,"1,189.47",Sulphur oxides,"771,130",Null,Null,Null
2011,PL,Poland,Methane,Agriculture,530.71,Ammonia,"314,720",Null,Null,Null
2011,PL,Poland,Methane (CO2 equivalent),Agriculture,"13,267.87",Particulates < 2.5µm,"144,540",Null,Null,Null
2011,PL,Poland,Nitrous oxide,Agriculture,60.04,Particulates < 10µm,"258,260",Null,Null,Null
2011,PL,Poland,Nitrous oxide (CO2 equivalent),Agriculture,"17,891.82",Non-methane volatile organic compounds,"727,700",Null,Null,Null
2011,PL,Poland,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,PL,Poland,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,PL,Poland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,PL,Poland,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,PL,Poland,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,PL,Poland,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-40,727.40",Null,Null,Null,Null,Null
2011,PL,Poland,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-41,759.71",Null,Null,Null,Null,Null
2011,PL,Poland,Methane,"Land use, land use change, and forestry (LULUCF)",0.66,Null,Null,Null,Null,Null
2011,PL,Poland,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",16.38,Null,Null,Null,Null,Null
2011,PL,Poland,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",3.41,Null,Null,Null,Null,Null
2011,PL,Poland,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","1,015.93",Null,Null,Null,Null,Null
2011,PL,Poland,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,PL,Poland,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,PL,Poland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,PL,Poland,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,PL,Poland,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,PT,Portugal,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"6,455.24",Nitrogen oxides,"180,980",Null,Null,Null
2011,PT,Portugal,Carbon dioxide,Agriculture,53.62,Sulphur oxides,"57,100",Null,Null,Null
2011,PT,Portugal,Methane,Agriculture,167.2,Ammonia,"59,280",Null,Null,Null
2011,PT,Portugal,Methane (CO2 equivalent),Agriculture,"4,180.03",Particulates < 2.5µm,"56,990",Null,Null,Null
2011,PT,Portugal,Nitrous oxide,Agriculture,7.46,Particulates < 10µm,"95,380",Null,Null,Null
2011,PT,Portugal,Nitrous oxide (CO2 equivalent),Agriculture,"2,221.60",Non-methane volatile organic compounds,"152,210",Null,Null,Null
2011,PT,Portugal,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,PT,Portugal,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,PT,Portugal,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,PT,Portugal,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,PT,Portugal,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,PT,Portugal,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-10,062.50",Null,Null,Null,Null,Null
2011,PT,Portugal,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-10,763.06",Null,Null,Null,Null,Null
2011,PT,Portugal,Methane,"Land use, land use change, and forestry (LULUCF)",11.84,Null,Null,Null,Null,Null
2011,PT,Portugal,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",296.12,Null,Null,Null,Null,Null
2011,PT,Portugal,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",1.36,Null,Null,Null,Null,Null
2011,PT,Portugal,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",404.44,Null,Null,Null,Null,Null
2011,PT,Portugal,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,PT,Portugal,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,PT,Portugal,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,PT,Portugal,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,PT,Portugal,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,RO,Romania,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"17,673.56",Nitrogen oxides,"250,500",Null,Null,Null
2011,RO,Romania,Carbon dioxide,Agriculture,90.65,Sulphur oxides,"326,000",Null,Null,Null
2011,RO,Romania,Methane,Agriculture,341.22,Ammonia,"187,180",Null,Null,Null
2011,RO,Romania,Methane (CO2 equivalent),Agriculture,"8,530.52",Particulates < 2.5µm,"119,550",Null,Null,Null
2011,RO,Romania,Nitrous oxide,Agriculture,30.38,Particulates < 10µm,"158,140",Null,Null,Null
2011,RO,Romania,Nitrous oxide (CO2 equivalent),Agriculture,"9,052.39",Non-methane volatile organic compounds,"258,700",Null,Null,Null
2011,RO,Romania,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,RO,Romania,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,RO,Romania,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,RO,Romania,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,RO,Romania,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,RO,Romania,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-27,460.72",Null,Null,Null,Null,Null
2011,RO,Romania,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-29,287.11",Null,Null,Null,Null,Null
2011,RO,Romania,Methane,"Land use, land use change, and forestry (LULUCF)",0.3,Null,Null,Null,Null,Null
2011,RO,Romania,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",7.38,Null,Null,Null,Null,Null
2011,RO,Romania,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",6.1,Null,Null,Null,Null,Null
2011,RO,Romania,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","1,819.01",Null,Null,Null,Null,Null
2011,RO,Romania,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,RO,Romania,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,RO,Romania,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,RO,Romania,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,RO,Romania,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,SE,Sweden,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"6,830.49",Nitrogen oxides,"161,920",Null,Null,Null
2011,SE,Sweden,Carbon dioxide,Agriculture,123.87,Sulphur oxides,"26,230",Null,Null,Null
2011,SE,Sweden,Methane,Agriculture,131.37,Ammonia,"54,290",Null,Null,Null
2011,SE,Sweden,Methane (CO2 equivalent),Agriculture,"3,284.13",Particulates < 2.5µm,"25,600",Null,Null,Null
2011,SE,Sweden,Nitrous oxide,Agriculture,11.48,Particulates < 10µm,"45,230",Null,Null,Null
2011,SE,Sweden,Nitrous oxide (CO2 equivalent),Agriculture,"3,422.50",Non-methane volatile organic compounds,"174,230",Null,Null,Null
2011,SE,Sweden,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,SE,Sweden,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,SE,Sweden,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,SE,Sweden,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,SE,Sweden,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2011,SE,Sweden,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-38,698.49",Null,Null,Null,Null,Null
2011,SE,Sweden,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-40,340.50",Null,Null,Null,Null,Null
2011,SE,Sweden,Methane,"Land use, land use change, and forestry (LULUCF)",17.5,Null,Null,Null,Null,Null
2011,SE,Sweden,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",437.41,Null,Null,Null,Null,Null
2011,SE,Sweden,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",4.04,Null,Null,Null,Null,Null
2011,SE,Sweden,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","1,204.60",Null,Null,Null,Null,Null
2011,SE,Sweden,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,SE,Sweden,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,SE,Sweden,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,SE,Sweden,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,SE,Sweden,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2011,SI,Slovenia,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"1,657.25",Nitrogen oxides,"47,150",Null,Null,Null
2011,SI,Slovenia,Carbon dioxide,Agriculture,24.78,Sulphur oxides,"11,430",Null,Null,Null
2011,SI,Slovenia,Methane,Agriculture,45.32,Ammonia,"18,810",Null,Null,Null
