TIME,GEO_NAME,GEO,GREEN_POL,SRC_CRF,THOUSAND_TONNES,AIRPOL,AIRPOL_VALUE
2014,BG,Bulgaria,Nitrous oxide,Agriculture,13.38,Null,Null
2014,BG,Bulgaria,Null,Null,Null,Particulates < 10µm,"51,710"
2014,BG,Bulgaria,Nitrous oxide (CO2 equivalent),Agriculture,"3,988.62",Null,Null
2014,BG,Bulgaria,Null,Null,Null,Non-methane volatile organic compounds,"78,250"
2014,BG,Bulgaria,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2014,BG,Bulgaria,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2014,BG,Bulgaria,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null
2014,BG,Bulgaria,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null
2014,BG,Bulgaria,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null
2014,BG,Bulgaria,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-9,742.48",Null,Null
2014,BG,Bulgaria,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-10,095.80",Null,Null
2014,BG,Bulgaria,Methane,"Land use, land use change, and forestry (LULUCF)",0.09,Null,Null
2014,BG,Bulgaria,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",2.15,Null,Null
2014,BG,Bulgaria,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",1.18,Null,Null
2014,BG,Bulgaria,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",351.18,Null,Null
2014,BG,Bulgaria,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,BG,Bulgaria,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,BG,Bulgaria,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,BG,Bulgaria,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,BG,Bulgaria,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,CH,Switzerland,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"6,122.06",Null,Null
2014,CH,Switzerland,Null,Null,Null,Nitrogen oxides,"76,940"
2014,CH,Switzerland,Carbon dioxide,Agriculture,45.81,Null,Null
2014,CH,Switzerland,Null,Null,Null,Sulphur oxides,"7,250"
2014,CH,Switzerland,Methane,Agriculture,162.17,Null,Null
2014,CH,Switzerland,Null,Null,Null,Ammonia,"56,530"
2014,CH,Switzerland,Methane (CO2 equivalent),Agriculture,"4,054.29",Null,Null
2014,CH,Switzerland,Null,Null,Null,Particulates < 2.5µm,"7,020"
2014,CH,Switzerland,Nitrous oxide,Agriculture,6.79,Null,Null
2014,CH,Switzerland,Null,Null,Null,Particulates < 10µm,"14,920"
2014,CH,Switzerland,Nitrous oxide (CO2 equivalent),Agriculture,"2,021.95",Null,Null
2014,CH,Switzerland,Null,Null,Null,Non-methane volatile organic compounds,"89,170"
2014,CH,Switzerland,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2014,CH,Switzerland,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2014,CH,Switzerland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null
2014,CH,Switzerland,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null
2014,CH,Switzerland,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null
2014,CH,Switzerland,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)",-364.82,Null,Null
2014,CH,Switzerland,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)",-427.31,Null,Null
2014,CH,Switzerland,Methane,"Land use, land use change, and forestry (LULUCF)",0.5,Null,Null
2014,CH,Switzerland,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",12.41,Null,Null
2014,CH,Switzerland,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.17,Null,Null
2014,CH,Switzerland,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",50.08,Null,Null
2014,CH,Switzerland,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,CH,Switzerland,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,CH,Switzerland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,CH,Switzerland,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,CH,Switzerland,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,CY,Cyprus,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,447.21,Null,Null
2014,CY,Cyprus,Null,Null,Null,Nitrogen oxides,"16,130"
2014,CY,Cyprus,Carbon dioxide,Agriculture,0.41,Null,Null
2014,CY,Cyprus,Null,Null,Null,Sulphur oxides,"16,700"
2014,CY,Cyprus,Methane,Agriculture,10.98,Null,Null
2014,CY,Cyprus,Null,Null,Null,Ammonia,"8,270"
2014,CY,Cyprus,Methane (CO2 equivalent),Agriculture,274.46,Null,Null
2014,CY,Cyprus,Null,Null,Null,Particulates < 2.5µm,910
2014,CY,Cyprus,Nitrous oxide,Agriculture,0.58,Null,Null
2014,CY,Cyprus,Null,Null,Null,Particulates < 10µm,"1,660"
2014,CY,Cyprus,Nitrous oxide (CO2 equivalent),Agriculture,172.34,Null,Null
2014,CY,Cyprus,Null,Null,Null,Non-methane volatile organic compounds,"8,430"
2014,CY,Cyprus,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2014,CY,Cyprus,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2014,CY,Cyprus,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null
2014,CY,Cyprus,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null
2014,CY,Cyprus,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null
2014,CY,Cyprus,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)",-435.67,Null,Null
2014,CY,Cyprus,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)",-436.22,Null,Null
2014,CY,Cyprus,Methane,"Land use, land use change, and forestry (LULUCF)",0.02,Null,Null
2014,CY,Cyprus,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",0.41,Null,Null
2014,CY,Cyprus,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0,Null,Null
2014,CY,Cyprus,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",0.14,Null,Null
2014,CY,Cyprus,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,CY,Cyprus,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,CY,Cyprus,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,CY,Cyprus,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,CY,Cyprus,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,CZ,Czechia,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"8,159.29",Null,Null
2014,CZ,Czechia,Null,Null,Null,Nitrogen oxides,"208,570"
2014,CZ,Czechia,Carbon dioxide,Agriculture,281.66,Null,Null
2014,CZ,Czechia,Null,Null,Null,Sulphur oxides,"134,460"
2014,CZ,Czechia,Methane,Agriculture,142.25,Null,Null
2014,CZ,Czechia,Null,Null,Null,Ammonia,"98,260"
2014,CZ,Czechia,Methane (CO2 equivalent),Agriculture,"3,556.30",Null,Null
2014,CZ,Czechia,Null,Null,Null,Particulates < 2.5µm,"41,560"
2014,CZ,Czechia,Nitrous oxide,Agriculture,14.5,Null,Null
2014,CZ,Czechia,Null,Null,Null,Particulates < 10µm,"53,080"
2014,CZ,Czechia,Nitrous oxide (CO2 equivalent),Agriculture,"4,321.33",Null,Null
2014,CZ,Czechia,Null,Null,Null,Non-methane volatile organic compounds,"230,950"
2014,CZ,Czechia,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2014,CZ,Czechia,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2014,CZ,Czechia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null
2014,CZ,Czechia,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null
2014,CZ,Czechia,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null
2014,CZ,Czechia,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-8,074.65",Null,Null
2014,CZ,Czechia,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-8,126.65",Null,Null
2014,CZ,Czechia,Methane,"Land use, land use change, and forestry (LULUCF)",1.11,Null,Null
2014,CZ,Czechia,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",27.85,Null,Null
2014,CZ,Czechia,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.08,Null,Null
2014,CZ,Czechia,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",24.15,Null,Null
2014,CZ,Czechia,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,CZ,Czechia,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,CZ,Czechia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,CZ,Czechia,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,CZ,Czechia,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,DE,Germany (until 1990 former territory of the FRG),"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"66,448.48",Null,Null
2014,DE,Germany (until 1990 former territory of the FRG),Null,Null,Null,Nitrogen oxides,"1,391,550"
2014,DE,Germany (until 1990 former territory of the FRG),Carbon dioxide,Agriculture,"2,903.18",Null,Null
2014,DE,Germany (until 1990 former territory of the FRG),Null,Null,Null,Sulphur oxides,"339,280"
2014,DE,Germany (until 1990 former territory of the FRG),Methane,Agriculture,"1,290.79",Null,Null
2014,DE,Germany (until 1990 former territory of the FRG),Null,Null,Null,Ammonia,"644,690"
2014,DE,Germany (until 1990 former territory of the FRG),Methane (CO2 equivalent),Agriculture,"32,269.71",Null,Null
2014,DE,Germany (until 1990 former territory of the FRG),Null,Null,Null,Particulates < 2.5µm,"103,950"
2014,DE,Germany (until 1990 former territory of the FRG),Nitrous oxide,Agriculture,104.95,Null,Null
2014,DE,Germany (until 1990 former territory of the FRG),Null,Null,Null,Particulates < 10µm,"217,540"
2014,DE,Germany (until 1990 former territory of the FRG),Nitrous oxide (CO2 equivalent),Agriculture,"31,275.59",Null,Null
2014,DE,Germany (until 1990 former territory of the FRG),Null,Null,Null,Non-methane volatile organic compounds,"1,173,850"
2014,DE,Germany (until 1990 former territory of the FRG),Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2014,DE,Germany (until 1990 former territory of the FRG),Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2014,DE,Germany (until 1990 former territory of the FRG),Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null
2014,DE,Germany (until 1990 former territory of the FRG),Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null
2014,DE,Germany (until 1990 former territory of the FRG),Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null
2014,DE,Germany (until 1990 former territory of the FRG),"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-21,029.26",Null,Null
2014,DE,Germany (until 1990 former territory of the FRG),Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-24,259.14",Null,Null
2014,DE,Germany (until 1990 former territory of the FRG),Methane,"Land use, land use change, and forestry (LULUCF)",74.04,Null,Null
2014,DE,Germany (until 1990 former territory of the FRG),Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","1,851.01",Null,Null
2014,DE,Germany (until 1990 former territory of the FRG),Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",4.63,Null,Null
2014,DE,Germany (until 1990 former territory of the FRG),Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","1,378.88",Null,Null
2014,DE,Germany (until 1990 former territory of the FRG),Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,DE,Germany (until 1990 former territory of the FRG),Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,DE,Germany (until 1990 former territory of the FRG),Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,DE,Germany (until 1990 former territory of the FRG),Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,DE,Germany (until 1990 former territory of the FRG),Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,DK,Denmark,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"10,900.75",Null,Null
2014,DK,Denmark,Null,Null,Null,Nitrogen oxides,"115,290"
2014,DK,Denmark,Carbon dioxide,Agriculture,240.24,Null,Null
2014,DK,Denmark,Null,Null,Null,Sulphur oxides,"10,710"
2014,DK,Denmark,Methane,Agriculture,237.53,Null,Null
2014,DK,Denmark,Null,Null,Null,Ammonia,"73,180"
2014,DK,Denmark,Methane (CO2 equivalent),Agriculture,"5,938.20",Null,Null
2014,DK,Denmark,Null,Null,Null,Particulates < 2.5µm,"16,510"
2014,DK,Denmark,Nitrous oxide,Agriculture,15.85,Null,Null
2014,DK,Denmark,Null,Null,Null,Particulates < 10µm,"28,020"
2014,DK,Denmark,Nitrous oxide (CO2 equivalent),Agriculture,"4,722.30",Null,Null
2014,DK,Denmark,Null,Null,Null,Non-methane volatile organic compounds,"112,040"
2014,DK,Denmark,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2014,DK,Denmark,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2014,DK,Denmark,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null
2014,DK,Denmark,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null
2014,DK,Denmark,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null
2014,DK,Denmark,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","1,496.82",Null,Null
2014,DK,Denmark,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","1,226.58",Null,Null
2014,DK,Denmark,Methane,"Land use, land use change, and forestry (LULUCF)",9.16,Null,Null
2014,DK,Denmark,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",228.89,Null,Null
2014,DK,Denmark,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.14,Null,Null
2014,DK,Denmark,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",41.35,Null,Null
2014,DK,Denmark,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,DK,Denmark,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,DK,Denmark,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,DK,Denmark,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,DK,Denmark,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,EE,Estonia,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"1,435.23",Null,Null
2014,EE,Estonia,Null,Null,Null,Nitrogen oxides,"35,260"
2014,EE,Estonia,Carbon dioxide,Agriculture,8.67,Null,Null
2014,EE,Estonia,Null,Null,Null,Sulphur oxides,"46,810"
2014,EE,Estonia,Methane,Agriculture,27.93,Null,Null
2014,EE,Estonia,Null,Null,Null,Ammonia,"10,730"
2014,EE,Estonia,Methane (CO2 equivalent),Agriculture,698.3,Null,Null
2014,EE,Estonia,Null,Null,Null,Particulates < 2.5µm,"8,740"
2014,EE,Estonia,Nitrous oxide,Agriculture,2.44,Null,Null
2014,EE,Estonia,Null,Null,Null,Particulates < 10µm,"15,220"
2014,EE,Estonia,Nitrous oxide (CO2 equivalent),Agriculture,728.27,Null,Null
2014,EE,Estonia,Null,Null,Null,Non-methane volatile organic compounds,"22,450"
2014,EE,Estonia,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2014,EE,Estonia,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2014,EE,Estonia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null
2014,EE,Estonia,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null
2014,EE,Estonia,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null
2014,EE,Estonia,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-1,753.01",Null,Null
2014,EE,Estonia,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-2,115.46",Null,Null
2014,EE,Estonia,Methane,"Land use, land use change, and forestry (LULUCF)",2.7,Null,Null
2014,EE,Estonia,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",67.59,Null,Null
2014,EE,Estonia,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.99,Null,Null
2014,EE,Estonia,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",294.86,Null,Null
2014,EE,Estonia,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,EE,Estonia,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,EE,Estonia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,EE,Estonia,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,EE,Estonia,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,EL,Greece,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"7,968.54",Null,Null
2014,EL,Greece,Null,Null,Null,Nitrogen oxides,"269,070"
2014,EL,Greece,Carbon dioxide,Agriculture,23.64,Null,Null
2014,EL,Greece,Null,Null,Null,Sulphur oxides,"104,470"
2014,EL,Greece,Methane,Agriculture,184.89,Null,Null
2014,EL,Greece,Null,Null,Null,Ammonia,"65,020"
2014,EL,Greece,Methane (CO2 equivalent),Agriculture,"4,622.17",Null,Null
2014,EL,Greece,Null,Null,Null,Particulates < 2.5µm,"44,960"
2014,EL,Greece,Nitrous oxide,Agriculture,11.15,Null,Null
2014,EL,Greece,Null,Null,Null,Particulates < 10µm,"75,540"
2014,EL,Greece,Nitrous oxide (CO2 equivalent),Agriculture,"3,322.72",Null,Null
2014,EL,Greece,Null,Null,Null,Non-methane volatile organic compounds,"171,970"
2014,EL,Greece,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2014,EL,Greece,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2014,EL,Greece,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null
2014,EL,Greece,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null
2014,EL,Greece,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null
2014,EL,Greece,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)",-125.78,Null,Null
2014,EL,Greece,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)",-150.8,Null,Null
2014,EL,Greece,Methane,"Land use, land use change, and forestry (LULUCF)",0.38,Null,Null
2014,EL,Greece,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",9.4,Null,Null
2014,EL,Greece,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.05,Null,Null
2014,EL,Greece,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",15.62,Null,Null
2014,EL,Greece,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,EL,Greece,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,EL,Greece,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,EL,Greece,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,EL,Greece,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,ES,Spain,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"35,939.59",Null,Null
2014,ES,Spain,Null,Null,Null,Nitrogen oxides,"767,860"
2014,ES,Spain,Carbon dioxide,Agriculture,586.43,Null,Null
2014,ES,Spain,Null,Null,Null,Sulphur oxides,"240,790"
2014,ES,Spain,Methane,Agriculture,873.34,Null,Null
2014,ES,Spain,Null,Null,Null,Ammonia,"443,620"
2014,ES,Spain,Methane (CO2 equivalent),Agriculture,"21,833.38",Null,Null
2014,ES,Spain,Null,Null,Null,Particulates < 2.5µm,"120,110"
2014,ES,Spain,Nitrous oxide,Agriculture,45.37,Null,Null
2014,ES,Spain,Null,Null,Null,Particulates < 10µm,"175,230"
2014,ES,Spain,Nitrous oxide (CO2 equivalent),Agriculture,"13,519.79",Null,Null
2014,ES,Spain,Null,Null,Null,Non-methane volatile organic compounds,"556,850"
2014,ES,Spain,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2014,ES,Spain,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2014,ES,Spain,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null
2014,ES,Spain,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null
2014,ES,Spain,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null
2014,ES,Spain,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-36,306.97",Null,Null
2014,ES,Spain,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-36,650.74",Null,Null
2014,ES,Spain,Methane,"Land use, land use change, and forestry (LULUCF)",3.14,Null,Null
2014,ES,Spain,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",78.52,Null,Null
2014,ES,Spain,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.89,Null,Null
2014,ES,Spain,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",265.26,Null,Null
2014,ES,Spain,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,ES,Spain,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,ES,Spain,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,ES,Spain,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,ES,Spain,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2014,EU,European Union - 27 countries (from 2020),"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"388,705.75",Null,Null
2014,EU,European Union - 27 countries (from 2020),Null,Null,Null,Nitrogen oxides,"7,253,620"
2014,EU,European Union - 27 countries (from 2020),Carbon dioxide,Agriculture,"9,729.05",Null,Null
2014,EU,European Union - 27 countries (from 2020),Null,Null,Null,Sulphur oxides,"2,540,260"
2014,EU,European Union - 27 countries (from 2020),Methane,Agriculture,"8,208.37",Null,Null
